GENE_NAME	BLAST_ID	CONTIG	START	STOP	FRAMESHIFTS_BLAST	INFRAME_STOPS_BLAST	FRAMESHIFTS_MINIPROT	INFRAME_STOPS_MINIPROT	EXON	CONTIG_TYPE	GENE_TYPE	ANNOTATION	HAP	SPECIES
AW_365327_hap2_h2tg000493l_118326-118603:-_AW_365327_hap2_h2tg000493l_120071-120337:-	AW_365327_hap2_h2tg000493l_120071-120337:-	AW_365327#2#h2tg000493l	120071	120337	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365327#2	AW
AW_365327_hap2_h2tg000493l_131175-131452:-_AW_365327_hap2_h2tg000493l_132570-132836:-	AW_365327_hap2_h2tg000493l_131175-131452:-	AW_365327#2#h2tg000493l	131175	131452	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365327#2	AW
AW_365327_hap2_h2tg000493l_131175-131452:-_AW_365327_hap2_h2tg000493l_132570-132836:-	AW_365327_hap2_h2tg000493l_132570-132836:-	AW_365327#2#h2tg000493l	132570	132836	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365327#2	AW
AW_365327_hap2_h2tg000493l_143100-143377:-_AW_365327_hap2_h2tg000493l_144211-144477:-	AW_365327_hap2_h2tg000493l_143100-143377:-	AW_365327#2#h2tg000493l	143100	143377	0	0	NA	NA	EXON3	Core	Potential_coding_gene	NO_MINIPROT_ANNOTATION	AW_365327#2	AW
AW_365327_hap2_h2tg000493l_143100-143377:-_AW_365327_hap2_h2tg000493l_144211-144477:-	AW_365327_hap2_h2tg000493l_144211-144477:-	AW_365327#2#h2tg000493l	144211	144477	0	0	NA	NA	EXON2	Core	Potential_coding_gene	NO_MINIPROT_ANNOTATION	AW_365327#2	AW
AW_365327_hap2_h2tg000806l_37980-38257:-_AW_365327_hap2_h2tg000806l_39581-39847:-	AW_365327_hap2_h2tg000806l_37980-38257:-	AW_365327#2#h2tg000806l	37980	38257	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365327#2	AW
AW_365327_hap2_h2tg000806l_37980-38257:-_AW_365327_hap2_h2tg000806l_39581-39847:-	AW_365327_hap2_h2tg000806l_39581-39847:-	AW_365327#2#h2tg000806l	39581	39847	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365327#2	AW
AW_365327_hap2_h2tg000806l_83130-83407:-_AW_365327_hap2_h2tg000806l_84363-84629:-	AW_365327_hap2_h2tg000806l_83130-83407:-	AW_365327#2#h2tg000806l	83130	83407	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365327#2	AW
AW_365327_hap2_h2tg000806l_83130-83407:-_AW_365327_hap2_h2tg000806l_84363-84629:-	AW_365327_hap2_h2tg000806l_84363-84629:-	AW_365327#2#h2tg000806l	84363	84629	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365327#2	AW
AW_365327_hap2_h2tg000806l_97355-97630:-_AW_365327_hap2_h2tg000806l_98713-98979:-	AW_365327_hap2_h2tg000806l_97355-97630:-	AW_365327#2#h2tg000806l	97355	97630	0	0	1	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365327#2	AW
AW_365327_hap2_h2tg000806l_97355-97630:-_AW_365327_hap2_h2tg000806l_98713-98979:-	AW_365327_hap2_h2tg000806l_98713-98979:-	AW_365327#2#h2tg000806l	98713	98979	0	0	1	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365327#2	AW
AW_365335_hap1_h1tg000422l_296121-296397:-	AW_365335_hap1_h1tg000422l_296121-296397:-	AW_365335#1#h1tg000422l	296121	296397	2	1	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AW_365335#1	AW
AW_365335_hap1_h1tg000422l_401063-401303:-	AW_365335_hap1_h1tg000422l_401063-401303:-	AW_365335#1#h1tg000422l	401063	401303	0	0	NA	NA	EXON2	Not_core	Potential_coding_gene	NO_MINIPROT_ANNOTATION	AW_365335#1	AW
AW_365335_hap1_h1tg000422l_407584-407861:-_AW_365335_hap1_h1tg000422l_409005-409271:-	AW_365335_hap1_h1tg000422l_407584-407861:-	AW_365335#1#h1tg000422l	407584	407861	0	0	1	0	EXON3	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#1	AW
AW_365335_hap1_h1tg000422l_407584-407861:-_AW_365335_hap1_h1tg000422l_409005-409271:-	AW_365335_hap1_h1tg000422l_409005-409271:-	AW_365335#1#h1tg000422l	409005	409271	0	0	1	0	EXON2	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#1	AW
AW_365335_hap1_h1tg000422l_447814-448090:-	AW_365335_hap1_h1tg000422l_447814-448090:-	AW_365335#1#h1tg000422l	447814	448090	2	1	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AW_365335#1	AW
AW_365335_hap1_h1tg000422l_683335-683594:._AW_365335_hap1_h1tg000422l_683847-684122:.	AW_365335_hap1_h1tg000422l_683335-683594:.	AW_365335#1#h1tg000422l	683335	683594	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AW_365335#1	AW
AW_365335_hap1_h1tg000422l_683335-683594:._AW_365335_hap1_h1tg000422l_683847-684122:.	AW_365335_hap1_h1tg000422l_683847-684122:.	AW_365335#1#h1tg000422l	683847	684122	3	1	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AW_365335#1	AW
AW_365335_hap1_h1tg000504l_4590-4867:-_AW_365335_hap1_h1tg000504l_5640-5906:-	AW_365335_hap1_h1tg000504l_4590-4867:-	AW_365335#1#h1tg000504l	4590	4867	0	0	NA	NA	EXON3	Not_core	Potential_coding_gene	NO_MINIPROT_ANNOTATION	AW_365335#1	AW
AW_365335_hap1_h1tg000504l_4590-4867:-_AW_365335_hap1_h1tg000504l_5640-5906:-	AW_365335_hap1_h1tg000504l_5640-5906:-	AW_365335#1#h1tg000504l	5640	5906	0	0	NA	NA	EXON2	Not_core	Potential_coding_gene	NO_MINIPROT_ANNOTATION	AW_365335#1	AW
AW_365335_hap1_h1tg000504l_18407-18684:-_AW_365335_hap1_h1tg000504l_19880-20123:-	AW_365335_hap1_h1tg000504l_18407-18684:-	AW_365335#1#h1tg000504l	18407	18684	0	0	0	0	EXON3	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#1	AW
AW_365335_hap1_h1tg000504l_18407-18684:-_AW_365335_hap1_h1tg000504l_19880-20123:-	AW_365335_hap1_h1tg000504l_19880-20123:-	AW_365335#1#h1tg000504l	19880	20123	0	0	0	0	EXON2	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#1	AW
AW_365335_hap1_h1tg000511l_51089-51355:._AW_365335_hap1_h1tg000511l_52637-52912:.	AW_365335_hap1_h1tg000511l_51089-51355:.	AW_365335#1#h1tg000511l	51089	51355	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#1	AW
AW_365335_hap1_h1tg000511l_51089-51355:._AW_365335_hap1_h1tg000511l_52637-52912:.	AW_365335_hap1_h1tg000511l_52637-52912:.	AW_365335#1#h1tg000511l	52637	52912	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#1	AW
AW_365335_hap1_h1tg000511l_89868-90134:._AW_365335_hap1_h1tg000511l_91180-91457:.	AW_365335_hap1_h1tg000511l_89868-90134:.	AW_365335#1#h1tg000511l	89868	90134	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#1	AW
AW_365335_hap1_h1tg000511l_89868-90134:._AW_365335_hap1_h1tg000511l_91180-91457:.	AW_365335_hap1_h1tg000511l_91180-91457:.	AW_365335#1#h1tg000511l	91180	91457	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#1	AW
AW_365335_hap1_h1tg000511l_123591-123857:._AW_365335_hap1_h1tg000511l_125297-125574:.	AW_365335_hap1_h1tg000511l_123591-123857:.	AW_365335#1#h1tg000511l	123591	123857	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#1	AW
AW_365335_hap1_h1tg000511l_123591-123857:._AW_365335_hap1_h1tg000511l_125297-125574:.	AW_365335_hap1_h1tg000511l_125297-125574:.	AW_365335#1#h1tg000511l	125297	125574	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#1	AW
AW_365335_hap1_h1tg000511l_143813-144079:._AW_365335_hap1_h1tg000511l_145543-145820:.	AW_365335_hap1_h1tg000511l_143813-144079:.	AW_365335#1#h1tg000511l	143813	144079	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#1	AW
AW_365335_hap1_h1tg000511l_143813-144079:._AW_365335_hap1_h1tg000511l_145543-145820:.	AW_365335_hap1_h1tg000511l_145543-145820:.	AW_365335#1#h1tg000511l	145543	145820	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#1	AW
AW_365335_hap1_h1tg000511l_183484-183761:-_AW_365335_hap1_h1tg000511l_184795-185061:-	AW_365335_hap1_h1tg000511l_183484-183761:-	AW_365335#1#h1tg000511l	183484	183761	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#1	AW
AW_365335_hap1_h1tg000511l_183484-183761:-_AW_365335_hap1_h1tg000511l_184795-185061:-	AW_365335_hap1_h1tg000511l_184795-185061:-	AW_365335#1#h1tg000511l	184795	185061	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#1	AW
AW_365335_hap1_h1tg000511l_228470-228747:-_AW_365335_hap1_h1tg000511l_229695-229961:-	AW_365335_hap1_h1tg000511l_228470-228747:-	AW_365335#1#h1tg000511l	228470	228747	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#1	AW
AW_365335_hap1_h1tg000511l_228470-228747:-_AW_365335_hap1_h1tg000511l_229695-229961:-	AW_365335_hap1_h1tg000511l_229695-229961:-	AW_365335#1#h1tg000511l	229695	229961	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#1	AW
AW_365335_hap2_h2tg000169l_1142-1417:-_AW_365335_hap2_h2tg000169l_1672-1929:-	AW_365335_hap2_h2tg000169l_1142-1417:-	AW_365335#2#h2tg000169l	1142	1417	3	1	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AW_365335#2	AW
AW_365335_hap2_h2tg000169l_1142-1417:-_AW_365335_hap2_h2tg000169l_1672-1929:-	AW_365335_hap2_h2tg000169l_1672-1929:-	AW_365335#2#h2tg000169l	1672	1929	2	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AW_365335#2	AW
AW_365335_hap2_h2tg000169l_228632-228908:.	AW_365335_hap2_h2tg000169l_228632-228908:.	AW_365335#2#h2tg000169l	228632	228908	2	1	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AW_365335#2	AW
AW_365335_hap2_h2tg000169l_266548-266814:._AW_365335_hap2_h2tg000169l_267958-268235:.	AW_365335_hap2_h2tg000169l_266548-266814:.	AW_365335#2#h2tg000169l	266548	266814	0	0	0	0	EXON2	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#2	AW
AW_365335_hap2_h2tg000169l_266548-266814:._AW_365335_hap2_h2tg000169l_267958-268235:.	AW_365335_hap2_h2tg000169l_267958-268235:.	AW_365335#2#h2tg000169l	267958	268235	0	0	0	0	EXON3	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#2	AW
AW_365335_hap2_h2tg000169l_274514-274754:.	AW_365335_hap2_h2tg000169l_274514-274754:.	AW_365335#2#h2tg000169l	274514	274754	0	0	NA	NA	EXON2	Not_core	Potential_coding_gene	NO_MINIPROT_ANNOTATION	AW_365335#2	AW
AW_365335_hap2_h2tg000169l_380312-380588:.	AW_365335_hap2_h2tg000169l_380312-380588:.	AW_365335#2#h2tg000169l	380312	380588	2	1	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AW_365335#2	AW
AW_365335_hap2_h2tg000348l_13115-13381:._AW_365335_hap2_h2tg000348l_14509-14786:.	AW_365335_hap2_h2tg000348l_13115-13381:.	AW_365335#2#h2tg000348l	13115	13381	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#2	AW
AW_365335_hap2_h2tg000348l_13115-13381:._AW_365335_hap2_h2tg000348l_14509-14786:.	AW_365335_hap2_h2tg000348l_14509-14786:.	AW_365335#2#h2tg000348l	14509	14786	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#2	AW
AW_365335_hap2_h2tg000348l_32842-33108:._AW_365335_hap2_h2tg000348l_34043-34320:.	AW_365335_hap2_h2tg000348l_32842-33108:.	AW_365335#2#h2tg000348l	32842	33108	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#2	AW
AW_365335_hap2_h2tg000348l_32842-33108:._AW_365335_hap2_h2tg000348l_34043-34320:.	AW_365335_hap2_h2tg000348l_34043-34320:.	AW_365335#2#h2tg000348l	34043	34320	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#2	AW
AW_365335_hap2_h2tg000348l_56156-56422:._AW_365335_hap2_h2tg000348l_57592-57867:.	AW_365335_hap2_h2tg000348l_56156-56422:.	AW_365335#2#h2tg000348l	56156	56422	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#2	AW
AW_365335_hap2_h2tg000348l_56156-56422:._AW_365335_hap2_h2tg000348l_57592-57867:.	AW_365335_hap2_h2tg000348l_57592-57867:.	AW_365335#2#h2tg000348l	57592	57867	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#2	AW
AW_365335_hap2_h2tg000348l_85857-86123:._AW_365335_hap2_h2tg000348l_87096-87373:.	AW_365335_hap2_h2tg000348l_85857-86123:.	AW_365335#2#h2tg000348l	85857	86123	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#2	AW
AW_365335_hap2_h2tg000348l_85857-86123:._AW_365335_hap2_h2tg000348l_87096-87373:.	AW_365335_hap2_h2tg000348l_87096-87373:.	AW_365335#2#h2tg000348l	87096	87373	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#2	AW
AW_365335_hap2_h2tg000348l_113197-113474:-_AW_365335_hap2_h2tg000348l_115060-115326:-	AW_365335_hap2_h2tg000348l_113197-113474:-	AW_365335#2#h2tg000348l	113197	113474	0	0	1	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#2	AW
AW_365335_hap2_h2tg000348l_113197-113474:-_AW_365335_hap2_h2tg000348l_115060-115326:-	AW_365335_hap2_h2tg000348l_115060-115326:-	AW_365335#2#h2tg000348l	115060	115326	0	0	1	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#2	AW
AW_365335_hap2_h2tg000433l_4590-4867:-_AW_365335_hap2_h2tg000433l_5640-5906:-	AW_365335_hap2_h2tg000433l_4590-4867:-	AW_365335#2#h2tg000433l	4590	4867	0	0	NA	NA	EXON3	Not_core	Potential_coding_gene	NO_MINIPROT_ANNOTATION	AW_365335#2	AW
AW_365335_hap2_h2tg000433l_4590-4867:-_AW_365335_hap2_h2tg000433l_5640-5906:-	AW_365335_hap2_h2tg000433l_5640-5906:-	AW_365335#2#h2tg000433l	5640	5906	0	0	NA	NA	EXON2	Not_core	Potential_coding_gene	NO_MINIPROT_ANNOTATION	AW_365335#2	AW
AW_365335_hap2_h2tg000433l_18407-18684:-_AW_365335_hap2_h2tg000433l_19880-20123:-	AW_365335_hap2_h2tg000433l_18407-18684:-	AW_365335#2#h2tg000433l	18407	18684	0	0	0	0	EXON3	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#2	AW
AW_365335_hap2_h2tg000433l_18407-18684:-_AW_365335_hap2_h2tg000433l_19880-20123:-	AW_365335_hap2_h2tg000433l_19880-20123:-	AW_365335#2#h2tg000433l	19880	20123	0	0	0	0	EXON2	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365335#2	AW
AW_365337_hap1_h1tg000189l_1138-1414:-_AW_365337_hap1_h1tg000189l_1668-1926:-	AW_365337_hap1_h1tg000189l_1138-1414:-	AW_365337#1#h1tg000189l	1138	1414	2	1	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000189l_1138-1414:-_AW_365337_hap1_h1tg000189l_1668-1926:-	AW_365337_hap1_h1tg000189l_1668-1926:-	AW_365337#1#h1tg000189l	1668	1926	1	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000189l_245498-245774:.	AW_365337_hap1_h1tg000189l_245498-245774:.	AW_365337#1#h1tg000189l	245498	245774	2	1	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000189l_411730-412006:-_AW_365337_hap1_h1tg000189l_412261-412520:-	AW_365337_hap1_h1tg000189l_411730-412006:-	AW_365337#1#h1tg000189l	411730	412006	2	1	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000189l_411730-412006:-_AW_365337_hap1_h1tg000189l_412261-412520:-	AW_365337_hap1_h1tg000189l_412261-412520:-	AW_365337#1#h1tg000189l	412261	412520	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000189l_604294-604570:.	AW_365337_hap1_h1tg000189l_604294-604570:.	AW_365337#1#h1tg000189l	604294	604570	2	1	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000189l_643160-643426:._AW_365337_hap1_h1tg000189l_644570-644847:.	AW_365337_hap1_h1tg000189l_643160-643426:.	AW_365337#1#h1tg000189l	643160	643426	0	0	0	0	EXON2	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000189l_643160-643426:._AW_365337_hap1_h1tg000189l_644570-644847:.	AW_365337_hap1_h1tg000189l_644570-644847:.	AW_365337#1#h1tg000189l	644570	644847	0	0	0	0	EXON3	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000189l_651128-651368:.	AW_365337_hap1_h1tg000189l_651128-651368:.	AW_365337#1#h1tg000189l	651128	651368	0	0	NA	NA	EXON2	Not_core	Potential_coding_gene	NO_MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000189l_755399-755675:.	AW_365337_hap1_h1tg000189l_755399-755675:.	AW_365337#1#h1tg000189l	755399	755675	2	1	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000776l_41955-42221:._AW_365337_hap1_h1tg000776l_43187-43464:.	AW_365337_hap1_h1tg000776l_41955-42221:.	AW_365337#1#h1tg000776l	41955	42221	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000776l_41955-42221:._AW_365337_hap1_h1tg000776l_43187-43464:.	AW_365337_hap1_h1tg000776l_43187-43464:.	AW_365337#1#h1tg000776l	43187	43464	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000776l_49422-49688:._AW_365337_hap1_h1tg000776l_50866-51143:.	AW_365337_hap1_h1tg000776l_49422-49688:.	AW_365337#1#h1tg000776l	49422	49688	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000776l_49422-49688:._AW_365337_hap1_h1tg000776l_50866-51143:.	AW_365337_hap1_h1tg000776l_50866-51143:.	AW_365337#1#h1tg000776l	50866	51143	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000776l_81540-81806:._AW_365337_hap1_h1tg000776l_83356-83633:.	AW_365337_hap1_h1tg000776l_81540-81806:.	AW_365337#1#h1tg000776l	81540	81806	0	1	0	0	EXON2	Core	Potential_pseudogene	MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000776l_81540-81806:._AW_365337_hap1_h1tg000776l_83356-83633:.	AW_365337_hap1_h1tg000776l_83356-83633:.	AW_365337#1#h1tg000776l	83356	83633	0	0	0	0	EXON3	Core	Potential_pseudogene	MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000776l_96310-96576:._AW_365337_hap1_h1tg000776l_97492-97769:.	AW_365337_hap1_h1tg000776l_96310-96576:.	AW_365337#1#h1tg000776l	96310	96576	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000776l_96310-96576:._AW_365337_hap1_h1tg000776l_97492-97769:.	AW_365337_hap1_h1tg000776l_97492-97769:.	AW_365337#1#h1tg000776l	97492	97769	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000776l_110148-110425:-_AW_365337_hap1_h1tg000776l_111525-111791:-	AW_365337_hap1_h1tg000776l_110148-110425:-	AW_365337#1#h1tg000776l	110148	110425	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000776l_110148-110425:-_AW_365337_hap1_h1tg000776l_111525-111791:-	AW_365337_hap1_h1tg000776l_111525-111791:-	AW_365337#1#h1tg000776l	111525	111791	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000776l_117942-118219:-_AW_365337_hap1_h1tg000776l_119479-119745:-	AW_365337_hap1_h1tg000776l_117942-118219:-	AW_365337#1#h1tg000776l	117942	118219	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000776l_117942-118219:-_AW_365337_hap1_h1tg000776l_119479-119745:-	AW_365337_hap1_h1tg000776l_119479-119745:-	AW_365337#1#h1tg000776l	119479	119745	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000776l_162916-163191:-_AW_365337_hap1_h1tg000776l_164517-164783:-	AW_365337_hap1_h1tg000776l_162916-163191:-	AW_365337#1#h1tg000776l	162916	163191	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000776l_162916-163191:-_AW_365337_hap1_h1tg000776l_164517-164783:-	AW_365337_hap1_h1tg000776l_164517-164783:-	AW_365337#1#h1tg000776l	164517	164783	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000776l_179771-180046:-_AW_365337_hap1_h1tg000776l_181153-181419:-	AW_365337_hap1_h1tg000776l_179771-180046:-	AW_365337#1#h1tg000776l	179771	180046	0	0	NA	NA	EXON3	Core	Potential_coding_gene	NO_MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap1_h1tg000776l_179771-180046:-_AW_365337_hap1_h1tg000776l_181153-181419:-	AW_365337_hap1_h1tg000776l_181153-181419:-	AW_365337#1#h1tg000776l	181153	181419	0	0	NA	NA	EXON2	Core	Potential_coding_gene	NO_MINIPROT_ANNOTATION	AW_365337#1	AW
AW_365337_hap2_h2tg000311l_654484-654760:-_AW_365337_hap2_h2tg000311l_655015-655274:-	AW_365337_hap2_h2tg000311l_654484-654760:-	AW_365337#2#h2tg000311l	654484	654760	2	1	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AW_365337#2	AW
AW_365337_hap2_h2tg000311l_654484-654760:-_AW_365337_hap2_h2tg000311l_655015-655274:-	AW_365337_hap2_h2tg000311l_655015-655274:-	AW_365337#2#h2tg000311l	655015	655274	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AW_365337#2	AW
AW_365337_hap2_h2tg000311l_891544-891820:.	AW_365337_hap2_h2tg000311l_891544-891820:.	AW_365337#2#h2tg000311l	891544	891820	2	1	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AW_365337#2	AW
AW_365337_hap2_h2tg000311l_940686-940952:._AW_365337_hap2_h2tg000311l_942096-942373:.	AW_365337_hap2_h2tg000311l_940686-940952:.	AW_365337#2#h2tg000311l	940686	940952	0	0	0	0	EXON2	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365337#2	AW
AW_365337_hap2_h2tg000311l_940686-940952:._AW_365337_hap2_h2tg000311l_942096-942373:.	AW_365337_hap2_h2tg000311l_942096-942373:.	AW_365337#2#h2tg000311l	942096	942373	0	0	0	0	EXON3	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365337#2	AW
AW_365337_hap2_h2tg000311l_948655-948894:.	AW_365337_hap2_h2tg000311l_948655-948894:.	AW_365337#2#h2tg000311l	948655	948894	0	0	NA	NA	EXON2	Not_core	Potential_coding_gene	NO_MINIPROT_ANNOTATION	AW_365337#2	AW
AW_365337_hap2_h2tg000311l_1054437-1054713:.	AW_365337_hap2_h2tg000311l_1054437-1054713:.	AW_365337#2#h2tg000311l	1054437	1054713	2	1	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AW_365337#2	AW
AW_365337_hap2_h2tg000718l_66826-67092:._AW_365337_hap2_h2tg000718l_68114-68391:.	AW_365337_hap2_h2tg000718l_66826-67092:.	AW_365337#2#h2tg000718l	66826	67092	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365337#2	AW
AW_365337_hap2_h2tg000718l_66826-67092:._AW_365337_hap2_h2tg000718l_68114-68391:.	AW_365337_hap2_h2tg000718l_68114-68391:.	AW_365337#2#h2tg000718l	68114	68391	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365337#2	AW
AW_365337_hap2_h2tg000718l_117309-117586:-_AW_365337_hap2_h2tg000718l_118966-119232:-	AW_365337_hap2_h2tg000718l_117309-117586:-	AW_365337#2#h2tg000718l	117309	117586	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365337#2	AW
AW_365337_hap2_h2tg000718l_117309-117586:-_AW_365337_hap2_h2tg000718l_118966-119232:-	AW_365337_hap2_h2tg000718l_118966-119232:-	AW_365337#2#h2tg000718l	118966	119232	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AW_365337#2	AW
